,County,Town,WellNO,Latitude,Latitude_X,Latitude_Y,Longitude,Longitude_,Longitude1,llmethod,Elev,TOC,Well_Depth,Bedrock_We,Elev_1,GW_Depth,Cased_Dept,Case1_Dia,Case1_Lnth,Case2_Dia,Case2_Lnth,SCR,SCR1_Lnth,YT_AvgDisc,Case2_Ln_1,DDLAT,DDLONG,geometry,group,obsnme,DEC_Well_N,Rock_Depth,ls_elev_m,gw_elev_m,x,y
343,SULLIVAN,Fallsburgh,SV2582,41 46 44.9,46.7483333333,41.0,74 34 09.6,34.16,74.0,GPS,1402.0,2.0,425,Y,100.0,100.0,118.0,6.0,120.0,0.0,0.0,N,0.0,40.0,100.0,41.77913889,-74.56933333,POINT (1753640.81847117 2284774.679317608),dec_all,SV2582,,,430.52704,400.04703857421873,1753640.8184711696,2284774.679317608
347,ORANGE,Blooming Grove,O8073,41 40 21.0,40.35,41.0,74 24 26.1,24.435,74.0,GPS,518.0,1.5,274,,0.0,91.0,0.0,6.0,111.0,0.0,0.0,N,0.0,8.0,92.0,41.6725,-74.40725,POINT (1769363.681299255 2276150.832363729),dec_all,O8073,,,251.60117,223.86436577148436,1769363.6812992545,2276150.8323637294
348,SULLIVAN,Fallsburgh,SV2399,41 39 30.2,39.5033333333,41.0,74 36 19.8,36.33,74.0,MAP,1150.0,1.5,250,,0.0,58.0,0.0,6.0,120.0,0.0,0.0,N,0.0,11.0,58.0,41.65838889,-74.6055,POINT (1753747.765946719 2270937.149574012),dec_all,SV2399,,,345.31982,327.64142421875,1753747.765946719,2270937.1495740116
349,SULLIVAN,Mamakating,SV2512,41 35 49.7,35.8283333333,41.0,74 29 50.6,29.8433333333,74.0,GPS,891.0,2.0,360,,0.0,150.0,0.0,70.0,173.0,0.0,0.0,N,0.0,4.0,150.0,41.59713889,-74.49738889,POINT (1763996.183725072 2266257.503525338),dec_all,SV2512,,,359.2282,313.5082104492187,1763996.183725072,2266257.5035253377
352,SULLIVAN,Mamakating,SV2693,41 38 21.4,38.3566666667,41.0,74 27 09.9,27.165,74.0,GPS,654.0,0.0,240,Y,8.0,30.0,40.0,6.0,40.0,0.0,0.0,N,0.0,10.0,30.0,41.63927778,-74.45275,POINT (1766535.211652744 2271681.984568712),dec_all,SV2693,,,206.94041,197.79641442871093,1766535.2116527439,2271681.984568712
354,SULLIVAN,Fallsburgh,SV2776,41 47 19.3,47.3216666667,41.0,74 33 15.1,33.2516666667,74.0,GPS,1155.0,2.0,700,,0.0,60.0,0.0,6.0,20.0,0.0,0.0,N,0.0,7.0,60.0,41.78869444,-74.55419444,POINT (1754619.286335412 2286096.194168598),dec_all,SV2776,,,375.75018,357.46218310546874,1754619.286335412,2286096.194168598
355,SULLIVAN,Fallsburgh,SV2778,41 47 14.6,47.2433333333,41.0,74 33 14.2,33.2366666667,74.0,GPS,1266.0,2.0,600,,0.0,60.0,0.0,6.0,20.0,0.0,0.0,N,0.0,1.0,60.0,41.78738889,-74.55394444,POINT (1754672.078063504 2285958.436639191),dec_all,SV2778,,,376.4406,358.15261279296874,1754672.0780635038,2285958.4366391907
356,SULLIVAN,Neversink,SV2801,41 49 30.4,49.5066666667,41.0,74 36 27.8,36.4633333333,74.0,GPS,1460.0,2.0,320,Y,80.0,80.0,80.0,6.0,80.0,0.0,0.0,N,0.0,10.0,80.0,41.82511111,-74.60772222,POINT (1749404.682624187 2289080.869250045),dec_all,SV2801,,,440.8954,416.5113857421875,1749404.6826241873,2289080.8692500447
357,SULLIVAN,Fallsburgh,SV2862,41 46 41.9,46.6983333333,41.0,74 34 29.4,34.49,74.0,GPS,1505.0,2.0,500,Y,30.0,200.0,42.0,6.0,42.0,0.0,0.0,N,0.0,15.0,200.0,41.77830556,-74.57483333,POINT (1753219.257037326 2284582.31886574),dec_all,SV2862,,,446.46283,385.50282958984377,1753219.257037326,2284582.3188657397
358,SULLIVAN,Fallsburgh,SV2904,41 47 04.3,47.0716666667,41.0,74 33 20.3,33.3383333333,74.0,GPS,1438.0,2.0,700,,0.0,60.0,0.0,6.0,20.0,0.0,0.0,N,0.0,5.0,60.0,41.78452778,-74.55563889,POINT (1754607.428776139 2285615.138997845),dec_all,SV2904,,,416.69373,398.4057255859375,1754607.428776139,2285615.138997845
359,SULLIVAN,Fallsburgh,SV2905,41 47 09.5,47.1583333333,41.0,74 33 24.7,33.4116666667,74.0,GPS,1350.0,2.0,700,,0.0,40.0,0.0,6.0,20.0,0.0,0.0,N,0.0,4.0,40.0,41.78597222,-74.55686111,POINT (1754472.969451497 2285750.09490244),dec_all,SV2905,,,415.382,403.1899885253906,1754472.9694514968,2285750.0949024404
360,SULLIVAN,Fallsburgh,SV2943,41 47 10.7,47.1783333333,41.0,74 33 52.7,33.8783333333,74.0,GPS,0.0,0.0,550,,0.0,72.0,0.0,6.0,60.0,0.0,0.0,N,0.0,1.0,0.0,41.78630556,-74.56463889,POINT (1753839.08251915 2285642.882121217),dec_all,SV2943,,,466.08206,444.1364617675781,1753839.0825191496,2285642.8821212174
361,ULSTER,Wawarsing,U5567,41 46 23.9,46.3983333333,41.0,74 29 05.6,29.0933333333,74.0,,0.0,0.0,305,Y,210.0,40.0,0.0,6.0,130.0,5.0,220.0,N,0.0,10.0,0.0,41.77330556,-74.48488889,POINT (1760579.070645469 2285699.903524002),dec_all,U5567,,,317.72845,305.53645458984374,1760579.070645469,2285699.9035240016
363,SULLIVAN,Thompson,SV2560,41 38 36.0,38.6,41.0,74 35 59.8,35.9966666667,74.0,GPS,0.0,0.0,850,,0.0,143.0,0.0,8.0,40.0,0.0,0.0,N,0.0,40.0,0.0,41.64333333,-74.59994444,POINT (1754571.637820109 2269397.416424713),dec_all,SV2560,,,426.4224,382.8359937988281,1754571.6378201093,2269397.4164247126
364,SULLIVAN,Thompson,SV2561,41 38 36.8,38.6133333333,41.0,74 35 58.9,35.9816666667,74.0,GPS,0.0,0.0,582,,0.0,120.0,0.0,8.0,40.0,0.0,0.0,N,0.0,5.0,0.0,41.64355556,-74.59969444,POINT (1754586.234466225 2269426.273277269),dec_all,SV2561,,,426.4224,389.8463937988281,1754586.2344662254,2269426.273277269
365,ULSTER,Wawarsing,SV2599,41 42 57.7,42.9616666667,41.0,74 30 28.7,30.4783333333,74.0,GPS,0.0,0.0,200,,0.0,30.0,0.0,6.0,38.0,0.0,0.0,N,0.0,12.0,0.0,41.71602778,-74.50797222,POINT (1760159.603003756 2279026.608884478),dec_all,SV2599,,,357.5314,348.3874025878906,1760159.603003756,2279026.608884478
366,SULLIVAN,Woodridge,SV2618,41 43 39.0,43.65,41.0,74 33 31.3,33.5216666667,74.0,GPS,0.0,0.0,500,,0.0,30.0,0.0,6.0,10.0,0.0,0.0,N,0.0,5.0,0.0,41.7275,-74.55869444,POINT (1755789.174720906 2279339.423254933),dec_all,SV2618,,,367.88123,358.7372255859375,1755789.1747209064,2279339.423254933
367,SULLIVAN,Fallsburgh,SV2686,41 39 49.7,39.8283333333,41.0,74 30 05.5,30.0916666667,74.0,GPS,0.0,0.0,525,,0.0,40.0,0.0,6.0,50.0,0.0,0.0,N,0.0,14.0,0.0,41.66380556,-74.50152778,POINT (1761989.084675906 2273451.147852785),dec_all,SV2686,,,426.5907,414.3986982421875,1761989.0846759058,2273451.1478527854
368,SULLIVAN,Mamakating,SV2738,41 39 54.4,39.9066666667,41.0,74 34 44.3,34.7383333333,74.0,GPS,0.0,0.0,150,,0.0,35.0,0.0,6.0,40.0,0.0,0.0,N,0.0,50.0,0.0,41.66511111,-74.57897222,POINT (1755717.240150591 2272160.211017725),dec_all,SV2738,,,445.73734,435.0693352050781,1755717.2401505911,2272160.2110177246
370,SULLIVAN,Cochecton,SV2887,41 35 14.5,35.2416666667,41.0,74 30 25.4,30.4233333333,74.0,GPS,0.0,0.0,400,,0.0,30.0,0.0,6.0,40.0,0.0,0.0,N,0.0,20.0,0.0,41.58736111,-74.50705556,POINT (1763462.111107539 2265011.72025951),dec_all,SV2887,,,283.50208,274.3580751953125,1763462.1111075394,2265011.7202595095
371,SULLIVAN,Mamakating,SV2888,41 35 14.6,35.2433333333,41.0,74 30 59.8,30.9966666667,74.0,GPS,0.0,0.0,225,,0.0,65.0,0.0,6.0,75.0,0.0,0.0,N,0.0,20.0,0.0,41.58738889,-74.51661111,POINT (1762690.800749271 2264837.473444124),dec_all,SV2888,,,365.84665,346.03464916992186,1762690.8007492712,2264837.4734441238
372,SULLIVAN,Fallsburgh,U5393,41 47 37.0,47.6166666667,41.0,74 34 32.9,34.5483333333,74.0,GPS,0.0,0.0,325,,0.0,25.0,0.0,6.0,25.0,0.0,0.0,N,0.0,6.0,0.0,41.79361111,-74.57580556,POINT (1752758.242106336 2286233.58197435),dec_all,U5393,,,402.9778,395.3578137207031,1752758.2421063357,2286233.58197435
373,SULLIVAN,Thompson,SV2612,41 37 53.1,37.885,41.0,74 33 40.1,33.6683333333,74.0,GPS,1569.0,1.0,220,,0.0,30.0,0.0,6.0,40.0,0.0,0.0,N,0.0,15.0,0.0,41.63141667,-74.56113889,POINT (1757997.460802919 2268814.738574057),dec_all,SV2612,,,477.34976,468.2057619628906,1757997.4608029195,2268814.738574057
374,SULLIVAN,Mamakating,SV2544,41 35 08.4,35.14,41.0,74 32 00.6,32.01,74.0,GPS,1334.0,1.0,174,,0.0,120.0,0.0,6.0,60.0,0.0,0.0,N,0.0,10.0,21.0,41.58566667,-74.5335,POINT (1761371.909734586 2264336.493568208),dec_all,SV2544,,,434.7265,398.1505014648437,1761371.9097345858,2264336.493568208
375,SULLIVAN,Fallsburgh,SV2638,41 42 28.4,42.4733333333,41.0,74 32 36.6,32.61,74.0,GPS,1256.0,1.0,500,Y,2.0,40.0,0.0,6.0,40.0,0.0,0.0,N,0.0,8.0,0.0,41.70788889,-74.5435,POINT (1757503.473103803 2277481.498621178),dec_all,SV2638,,,376.08276,363.890763671875,1757503.4731038027,2277481.4986211783
376,SULLIVAN,Fallsburgh,SV2644,41 42 27.8,42.4633333333,41.0,74 32 32.8,32.5466666667,74.0,GPS,1266.0,1.0,400,Y,3.0,40.0,0.0,6.0,40.0,0.0,0.0,N,0.0,10.0,0.0,41.70772222,-74.54244444,POINT (1757592.635171828 2277482.843331988),dec_all,SV2644,,,378.39267,366.20066967773437,1757592.635171828,2277482.8433319875
377,SULLIVAN,Fallsburgh,SV2647,41 42 25.6,42.4266666667,41.0,74 32 35.1,32.585,74.0,GPS,1246.0,1.0,400,Y,3.0,60.0,0.0,6.0,40.0,0.0,0.0,N,0.0,4.0,0.0,41.70711111,-74.54308333,POINT (1757556.504701337 2277404.38046515),dec_all,SV2647,,,377.12793,358.8399296875,1757556.5047013373,2277404.38046515
378,SULLIVAN,Fallsburgh,SV2649,41 42 32.0,42.5333333333,41.0,74 32 37.0,32.6166666667,74.0,GPS,1256.0,1.0,400,Y,15.0,60.0,0.0,6.0,40.0,0.0,0.0,N,0.0,15.0,0.0,41.70888889,-74.54361111,POINT (1757469.477021354 2277588.502889627),dec_all,SV2649,,,379.60553,361.31752978515624,1757469.4770213545,2277588.5028896267
380,SULLIVAN,Mamakating,SV2668,41 35 18.2,35.3033333333,41.0,74 29 55.1,29.9183333333,74.0,GPS,0.0,1.5,280,Y,0.0,100.0,0.0,6.0,40.0,0.0,0.0,N,0.0,10.0,100.0,41.58838889,-74.49863889,POINT (1764115.061721053 2265280.023045204),dec_all,SV2668,,,349.18573,318.70572998046873,1764115.0617210527,2265280.0230452036
381,SULLIVAN,Mamakating,SV2680,41 35 45.1,35.7516666667,41.0,74 30 02.3,30.0383333333,74.0,GPS,0.0,1.5,300,Y,220.0,60.0,0.0,6.0,230.0,0.0,0.0,N,0.0,15.0,60.0,41.59586111,-74.50063889,POINT (1763766.205426897 2266057.826472749),dec_all,SV2680,,,318.72513,300.4371281738281,1763766.2054268967,2266057.8264727495
382,SULLIVAN,Mamakating,SV2761,41 35 59.3,35.9883333333,41.0,74 31 02.8,31.0466666667,74.0,GPS,0.0,1.0,320,,0.0,70.0,0.0,6.0,40.0,0.0,0.0,N,0.0,2.0,70.0,41.59980556,-74.51744444,POINT (1762312.144787821 2266176.244886793),dec_all,SV2761,,,409.59598,388.2599777832031,1762312.1447878212,2266176.2448867927
383,SULLIVAN,Mamakating,SV2768,41 38 34.2,38.57,41.0,74 30 03.0,30.05,74.0,GPS,0.0,1.0,490,Y,133.0,80.0,0.0,6.0,149.0,0.0,0.0,N,0.0,12.0,80.0,41.64283333,-74.50083333,POINT (1762571.445978054 2271176.914883325),dec_all,SV2768,,,430.8816,406.497591796875,1762571.445978054,2271176.914883325
384,SULLIVAN,Mamakating,SV2769,41 38 15.6,38.26,41.0,74 31 01.2,31.02,74.0,GPS,0.0,1.0,390,Y,90.0,50.0,0.0,6.0,100.0,0.0,0.0,N,0.0,40.0,50.0,41.63766667,-74.517,POINT (1761398.305901865 2270313.708543575),dec_all,SV2769,,,400.49774,385.25774169921874,1761398.3059018652,2270313.708543575
386,SULLIVAN,Mamakating,SV2771,41 38 33.6,38.56,41.0,74 31 13.2,31.22,74.0,GPS,0.0,1.0,490,Y,185.0,9.0,0.0,6.0,195.0,0.0,0.0,N,0.0,30.0,9.0,41.64266667,-74.52033333,POINT (1761004.28161067 2270797.2354823),dec_all,SV2771,,,414.71695,411.9737494628906,1761004.28161067,2270797.2354822997
387,SULLIVAN,Mamakating,SV2775,41 35 22.9,35.3816666667,41.0,74 30 08.6,30.1433333333,74.0,GPS,0.0,2.0,360,Y,2.0,50.0,0.0,6.0,40.0,0.0,0.0,N,0.0,3.0,50.0,41.58969444,-74.50238889,POINT (1763779.883079635 2265352.802902272),dec_all,SV2775,,,343.55112,328.31111694335937,1763779.8830796352,2265352.8029022715
388,SULLIVAN,Wurtsboro,SV2785,41 35 59.3,35.9883333333,41.0,74 30 43.8,30.73,74.0,GPS,1290.0,0.0,380,Y,160.0,110.0,0.0,8.0,170.0,110.0,200.0,N,0.0,100.0,110.0,41.59980556,-74.51216667,POINT (1762737.701651141 2266274.128585894),dec_all,SV2785,,,393.26447,359.73646533203123,1762737.7016511408,2266274.128585894
389,SULLIVAN,Fallsburgh,SV2797,41 43 43.1,43.7183333333,41.0,74 33 15.5,33.2583333333,74.0,GPS,1294.0,1.0,400,Y,3.0,60.0,0.0,6.0,40.0,0.0,0.0,N,0.0,5.0,0.0,41.72863889,-74.55430556,POINT (1756113.936259014 2279544.725206077),dec_all,SV2797,,,380.9377,362.64971362304686,1756113.9362590143,2279544.7252060766
390,SULLIVAN,Fallsburgh,SV2798,41 43 37.7,43.6283333333,41.0,74 33 18.8,33.3133333333,74.0,GPS,1261.0,1.0,400,Y,6.0,45.0,0.0,6.0,40.0,0.0,0.0,N,0.0,5.0,0.0,41.72713889,-74.55522222,POINT (1756077.707141066 2279364.196849872),dec_all,SV2798,,,382.64963,368.93362768554687,1756077.7071410662,2279364.196849872
391,SULLIVAN,Mamakating,SV2855,41 37 40.4,37.6733333333,41.0,74 32 22.0,32.3666666667,74.0,GPS,1546.0,0.0,600,Y,10.0,80.0,0.0,12.0,20.0,8.0,100.0,N,0.0,150.0,80.0,41.62788889,-74.53944444,POINT (1759834.485436088 2268831.494315052),dec_all,SV2855,,,458.11008,433.72607690429686,1759834.4854360882,2268831.494315052
392,SULLIVAN,Mamakating,SV2856,41 37 18.8,37.3133333333,41.0,74 32 31.5,32.525,74.0,GPS,1581.0,0.0,240,Y,40.0,40.0,0.0,8.0,75.0,6.0,130.0,N,0.0,150.0,40.0,41.62188889,-74.54208333,POINT (1759772.103397902 2268128.220371744),dec_all,SV2856,,,449.66006,437.4680646972656,1759772.103397902,2268128.2203717437
394,SULLIVAN,Fallsburgh,SV2942,41 43 15.5,43.2583333333,41.0,74 35 20.0,35.3333333333,74.0,GPS,0.0,1.0,550,Y,3.0,90.0,0.0,6.0,40.0,0.0,0.0,N,0.0,5.0,0.0,41.72097222,-74.58888889,POINT (1753521.796007023 2278069.971323198),dec_all,SV2942,,,422.93884,395.5068427734375,1753521.796007023,2278069.971323198
395,SULLIVAN,Fallsburgh,SV2963,41 47 08.3,47.1383333333,41.0,74 33 54.7,33.9116666667,74.0,GPS,0.0,0.0,625,Y,18.0,60.0,0.0,6.0,40.0,0.0,0.0,N,0.0,1.0,0.0,41.78563889,-74.56519444,POINT (1753811.08324505 2285559.925464093),dec_all,SV2963,,,461.31555,443.0275517578125,1753811.0832450504,2285559.9254640928
396,SULLIVAN,Mamakating,SV2971,41 38 00.0,38.0,41.0,74 32 25.6,32.4266666667,74.0,GPS,1509.0,0.0,400,Y,30.0,40.0,0.0,12.0,20.0,8.0,50.0,N,0.0,100.0,40.0,41.63333333,-74.54044444,POINT (1759617.465388923 2269406.786442148),dec_all,SV2971,,,456.9112,444.71919384765624,1759617.4653889227,2269406.7864421485
397,SULLIVAN,Mamakating,SV2974,41 37 17.6,37.2933333333,41.0,74 32 05.5,32.0916666667,74.0,GPS,1427.0,0.0,680,Y,10.0,60.0,0.0,12.0,20.0,8.0,100.0,N,0.0,2.0,60.0,41.62155556,-74.53486111,POINT (1760362.649442229 2268225.624345788),dec_all,SV2974,,,437.42267,419.13466845703124,1760362.6494422292,2268225.6243457883
398,ULSTER,Wawarsing,U5597,41 46 19.8,46.33,41.0,74 29 54.6,29.91,74.0,GPS,0.0,1.0,350,Y,36.0,106.0,0.0,6.0,60.0,0.0,0.0,N,0.0,15.0,106.0,41.77216667,-74.4985,POINT (1759512.937994847 2285323.639241419),dec_all,U5597,,,343.28055,310.9717480957031,1759512.9379948468,2285323.6392414193
400,ULSTER,Wawarsing,U5599,41 46 09.6,46.16,41.0,74 29 58.8,29.98,74.0,GPS,0.0,1.0,510,Y,46.0,110.0,0.0,6.0,60.0,0.0,0.0,N,0.0,7.0,110.0,41.76933333,-74.49966667,POINT (1759490.215349327 2284993.091442196),dec_all,U5599,,,338.17648,304.64848315429685,1759490.215349327,2284993.0914421957
401,ULSTER,Wawarsing,U5600,41 46 14.4,46.24,41.0,74 30 03.6,30.06,74.0,GPS,0.0,1.0,510,Y,59.0,95.0,67.0,6.0,68.0,0.0,0.0,N,0.0,4.0,95.0,41.77066667,-74.501,POINT (1759349.506060878 2285113.794461278),dec_all,U5600,,,334.06866,305.11266455078123,1759349.506060878,2285113.794461278
402,ULSTER,Wawarsing,U5770,41 45 18.8,45.3133333333,41.0,74 32 48.2,32.8033333333,74.0,GPS,0.0,0.0,240,,0.0,40.0,0.0,6.0,40.0,0.0,0.0,N,0.0,10.0,40.0,41.75522222,-74.54672222,POINT (1756058.527752113 2282583.952631775),dec_all,U5770,,,338.28387,326.09187451171874,1756058.5277521133,2282583.952631775
403,SULLIVAN,Mamakating,O8419,41 35 58.7,35.9783333333,41.0,74 30 32.3,30.5383333333,74.0,GPS,1373.0,0.0,380,,0.0,130.0,0.0,8.0,106.0,0.0,0.0,N,0.0,150.0,130.0,41.59963889,-74.50897222,POINT (1762999.455951601 2266315.208227526),dec_all,O8419,,,380.03006,340.4060598144531,1762999.455951601,2266315.2082275264
404,SULLIVAN,Fallsburgh,U5908,41 47 29.4,47.49,41.0,74 32 38.7,32.645,74.0,GPS,1589.0,1.5,800,Y,5.0,240.0,0.0,6.0,40.0,0.0,0.0,N,0.0,3.0,240.0,41.7915,-74.54408333,POINT (1755362.16851414 2286588.86619156),dec_all,U5908,,,432.21405,359.06205029296876,1755362.1685141397,2286588.86619156
405,SULLIVAN,Fallsburgh,U5909,41 47 30.2,47.5033333333,41.0,74 32 31.0,32.5166666667,74.0,GPS,1450.0,1.5,720,Y,4.0,240.0,0.0,6.0,40.0,0.0,0.0,N,0.0,2.0,240.0,41.79172222,-74.54194444,POINT (1755528.606026608 2286652.608479654),dec_all,U5909,,,419.9407,346.78870434570314,1755528.6060266078,2286652.6084796544
407,SULLIVAN,Fallsburgh,SV3054,41 40 12.8,40.2133333333,41.0,74 32 56.7,32.945,74.0,GPS,1500.0,0.0,400,Y,7.0,84.0,0.0,6.0,40.0,0.0,0.0,N,0.0,5.0,84.0,41.67022222,-74.54908333,POINT (1757997.278105265 2273270.224734887),dec_all,SV3054,,,418.90726,393.3040570800781,1757997.2781052648,2273270.224734887
408,SULLIVAN,Mamakating,SV3071,41 37 30.6,37.51,41.0,74 32 36.7,32.6116666667,74.0,GPS,1546.0,1.0,605,Y,90.0,50.0,0.0,12.0,21.0,8.0,90.0,N,0.0,175.0,0.0,41.62516667,-74.54352778,POINT (1759573.54652103 2268458.977303473),dec_all,SV3071,,,453.99066,438.75066162109374,1759573.5465210304,2268458.977303473
409,SULLIVAN,Thompson,SV3074,41 37 52.8,37.88,41.0,74 32 40.1,32.6683333333,74.0,GPS,1533.0,1.0,685,Y,21.0,25.0,0.0,12.0,21.0,8.0,56.0,N,0.0,75.0,0.0,41.63133333,-74.54447222,POINT (1759342.933412625 2269114.079554252),dec_all,SV3074,,,458.94614,451.32613647460937,1759342.9334126252,2269114.0795542523
410,SULLIVAN,Fallsburgh,SV3075,41 39 51.4,39.8566666667,41.0,74 32 19.6,32.3266666667,74.0,,0.0,1.0,205,Y,50.0,15.0,0.0,6.0,50.0,0.0,0.0,N,0.0,6.0,15.0,41.66427778,-74.53877778,POINT (1758976.409380047 2272812.59383216),dec_all,SV3075,,,369.6398,365.0678010253906,1758976.4093800471,2272812.5938321603
412,SULLIVAN,Thompson,SV3127,41 37 42.0,37.7,41.0,74 35 05.9,35.0983333333,74.0,GPS,1377.0,2.0,200,Y,25.0,20.0,0.0,6.625,52.0,0.0,0.0,N,0.0,30.0,20.0,41.62833333,-74.58497222,POINT (1756153.425592377 2268037.76447703),dec_all,SV3127,,,432.05298,425.956978515625,1756153.4255923769,2268037.76447703
413,SULLIVAN,Fallsburgh,SV3158,41 47 37.2,47.62,41.0,74 36 48.0,36.8,74.0,GPS,1000.0,2.0,195,Y,130.0,70.0,138.0,6.625,140.0,0.0,0.0,N,0.0,7.0,0.0,41.79366667,-74.61333333,POINT (1749738.682337964 2285548.088948782),dec_all,SV3158,,,373.97855,352.6425461425781,1749738.6823379642,2285548.0889487816
414,SULLIVAN,Fallsburgh,SV3157,41 43 34.3,43.5716666667,41.0,74 35 17.0,35.2833333333,74.0,GPS,1462.0,2.0,650,,0.0,250.0,0.0,6.0,52.0,0.0,0.0,N,0.0,30.0,250.0,41.72619444,-74.58805556,POINT (1753458.335794405 2278654.930328527),dec_all,SV3157,,,438.09744,361.89744262695314,1753458.3357944053,2278654.9303285275
415,SULLIVAN,Neversink,SV3183,41 48 49.9,48.8316666667,41.0,74 34 21.1,34.3516666667,74.0,GPS,1863.0,2.0,225,Y,0.0,40.0,38.0,6.0,40.0,0.0,0.0,N,0.0,30.0,40.0,41.81386111,-74.57252778,POINT (1752515.302101707 2288502.412794174),dec_all,SV3183,,,482.01083,469.81883374023437,1752515.3021017073,2288502.412794174
416,ULSTER,Wawarsing,U5668,41 43 59.4,43.99,41.0,74 28 58.8,28.98,74.0,GPS,1031.0,2.0,200,Y,180.0,80.0,0.0,6.0,180.0,0.0,0.0,N,0.0,8.0,80.0,41.73316667,-74.483,POINT (1761739.219386686 2281358.241517833),dec_all,U5668,,,310.29126,285.907259765625,1761739.219386686,2281358.2415178325
417,SULLIVAN,Mamakating,SV3200,41 35 45.9,35.765,41.0,74 30 58.6,30.9766666667,74.0,GPS,1355.0,2.0,320,Y,40.0,205.0,0.0,7.0,40.0,0.0,0.0,N,0.0,7.0,0.0,41.59608333,-74.51627778,POINT (1762499.585593977 2265791.91702458),dec_all,SV3200,,,407.55133,345.06733056640627,1762499.5855939772,2265791.91702458
418,SULLIVAN,Fallsburgh,SV3210,41 43 08.9,43.1483333333,41.0,74 35 46.2,35.77,74.0,GPS,1400.0,2.0,700,Y,20.0,200.0,0.0,6.625,42.0,0.0,0.0,N,0.0,8.0,200.0,41.71913889,-74.59616667,POINT (1752981.69057574 2277735.742361402),dec_all,SV3210,,,420.56088,359.6008825683594,1752981.6905757398,2277735.742361402
419,SULLIVAN,Mamakating,SV3214,41 38 28.4,38.4733333333,41.0,74 27 05.8,27.0966666667,74.0,GPS,640.0,2.0,200,Y,60.0,60.0,0.0,6.0,20.0,0.0,0.0,N,0.0,10.0,60.0,41.64122222,-74.45161111,POINT (1766578.05959653 2271915.1823562),dec_all,SV3214,,,186.41248,168.1244755859375,1766578.0595965297,2271915.1823562
423,ULSTER,Ellenville,U7084,41 43 21.7,43.3616666667,41.0,74 22 36.1,22.6016666667,74.0,GPS,0.0,1.0,205,,0.0,25.0,0.0,6.0,205.0,0.0,0.0,N,0.0,10.0,0.0,41.72269444,-74.37669444,POINT (1770557.143195858 2282192.128298143),dec_all,U7084,,,90.05403,82.43403137207031,1770557.1431958582,2282192.128298143
424,ULSTER,Wawarsing,U5850,41 39 37.3,39.6216666667,41.0,74 23 56.5,23.9416666667,74.0,GPS,753.0,1.5,400,,0.0,52.0,0.0,6.0,60.0,0.0,0.0,N,0.0,5.0,0.0,41.66036111,-74.39902778,POINT (1770331.898838994 2274980.494391982),dec_all,U5850,,,454.44403,438.59443076171874,1770331.8988389936,2274980.4943919824
425,ULSTER,Wawarsing,U5868,41 44 51.7,44.8616666667,41.0,74 25 50.2,25.8366666667,74.0,GPS,1075.0,1.5,280,Y,2.0,70.0,0.0,6.0,40.0,0.0,0.0,N,0.0,10.0,0.0,41.74769444,-74.43061111,POINT (1765589.032213173 2283914.493251552),dec_all,U5868,,,323.621,302.2850021972656,1765589.032213173,2283914.493251552
429,SULLIVAN,Fallsburgh,SV3117,41 41 26.8,41.4466666667,41.0,74 36 27.1,36.4516666667,74.0,GPS,1259.0,1.5,625,Y,1.0,205.0,0.0,6.0,40.0,0.0,0.0,N,0.0,6.0,0.0,41.69077778,-74.60752778,POINT (1752775.360082817 2274432.704977454),dec_all,SV3117,,,390.23505,327.75104638671877,1752775.3600828175,2274432.704977454
431,ULSTER,Ellenville,U5438,41 44 35.4,44.59,41.0,74 29 07.8,29.13,74.0,GPS,1126.0,2.0,1007,Y,220.0,120.0,220.0,6.625,220.0,0.0,0.0,N,0.0,18.0,120.0,41.74316667,-74.4855,POINT (1761286.875951605 2282402.301390083),dec_all,U5438,,,347.97177,311.39577124023435,1761286.875951605,2282402.3013900826
432,ULSTER,Wawarsing,U5601,41 46 18.0,46.3,41.0,74 30 00.0,30.0,74.0,GPS,0.0,1.0,510,Y,38.0,90.0,0.0,6.0,52.0,0.0,0.0,N,0.0,5.0,90.0,41.77166667,-74.5,POINT (1759404.840581184 2285241.348068106),dec_all,U5601,,,342.97162,315.53961865234373,1759404.8405811838,2285241.348068106
433,SULLIVAN,Thompson,SV2639,41 37 20.6,37.3433333333,41.0,74 33 47.6,33.7933333333,74.0,,0.0,1.5,300,Y,45.0,40.0,0.0,6.0,60.0,0.0,0.0,N,0.0,10.0,40.0,41.62238889,-74.56322222,POINT (1758055.498357524 2267791.508732476),dec_all,SV2639,,,461.20383,449.01182690429687,1758055.4983575237,2267791.508732476
434,ULSTER,Wawarsing,U7172,41 42 47.1,42.785,41.0,74 27 40.1,27.6683333333,74.0,GPS,1128.0,1.0,150,N,-999.0,80.0,0.0,6.0,150.0,0.0,0.0,N,0.0,40.0,0.0,41.71308333,-74.46113889,POINT (1764003.380253857 2279573.90961287),dec_all,U7172,,,343.3782,318.9942043457031,1764003.3802538565,2279573.90961287
435,SULLIVAN,Mamakating,SV3022,41 36 02.7,36.045,41.0,74 31 10.3,31.1716666667,74.0,GPS,1418.0,2.0,240,Y,4.0,40.0,0.0,6.0,40.0,0.0,0.0,N,0.0,6.0,40.0,41.60075,-74.51952778,POINT (1762120.472309879 2266240.618356804),dec_all,SV3022,,,422.9842,410.79219189453124,1762120.4723098795,2266240.6183568044
